# time(s) x(m) y(m) z(m) V(m/s) Mach Cd
3.990000 161.963873 0.000000 755.064023 168.168537 0.498452 0.128902
4.000000 162.356162 0.000000 756.698692 168.047749 0.498103 0.128906
4.010000 162.748392 0.000000 758.332134 167.927004 0.497754 0.128909
4.020000 163.140563 0.000000 759.964348 167.806303 0.497406 0.128913
4.030000 163.532675 0.000000 761.595335 167.685644 0.497058 0.128916
4.040000 163.924728 0.000000 763.225096 167.565028 0.496709 0.128919
4.050000 164.316721 0.000000 764.853631 167.444455 0.496361 0.128923
4.060000 164.708656 0.000000 766.480939 167.323924 0.496013 0.128926
4.070000 165.100531 0.000000 768.107023 167.203437 0.495665 0.128930
4.080000 165.492348 0.000000 769.731881 167.082992 0.495317 0.128933
4.090000 165.884106 0.000000 771.355515 166.962589 0.494970 0.128937
4.100000 166.275805 0.000000 772.977925 166.842230 0.494622 0.128940
4.110000 166.667445 0.000000 774.599111 166.721913 0.494275 0.128944
4.120000 167.059027 0.000000 776.219073 166.601638 0.493927 0.128947
4.130000 167.450550 0.000000 777.837813 166.481406 0.493580 0.128950
4.140000 167.842014 0.000000 779.455329 166.361216 0.493233 0.128954
4.150000 168.233420 0.000000 781.071624 166.241069 0.492886 0.128957
4.160000 168.624768 0.000000 782.686697 166.120964 0.492539 0.128961
4.170000 169.016057 0.000000 784.300548 166.000901 0.492192 0.128964
4.180000 169.407288 0.000000 785.913178 165.880880 0.491845 0.128968
4.190000 169.798461 0.000000 787.524588 165.760902 0.491499 0.128971
4.200000 170.189575 0.000000 789.134777 165.640966 0.491152 0.128974
4.210000 170.580632 0.000000 790.743746 165.521072 0.490806 0.128978
4.220000 170.971630 0.000000 792.351496 165.401220 0.490459 0.128981
4.230000 171.362570 0.000000 793.958027 165.281410 0.490113 0.128985
4.240000 171.753453 0.000000 795.563338 165.161642 0.489767 0.128988
4.250000 172.144277 0.000000 797.167432 165.041916 0.489421 0.128992
4.260000 172.535044 0.000000 798.770307 164.922231 0.489075 0.128995
4.270000 172.925753 0.000000 800.371965 164.802589 0.488729 0.128998
4.280000 173.316404 0.000000 801.972406 164.682988 0.488383 0.129002
4.290000 173.706997 0.000000 803.571630 164.563430 0.488038 0.129005
4.300000 174.097533 0.000000 805.169637 164.443912 0.487692 0.129009
4.310000 174.488011 0.000000 806.766428 164.324437 0.487347 0.129012
4.320000 174.878432 0.000000 808.362004 164.205003 0.487002 0.129016
4.330000 175.268795 0.000000 809.956364 164.085611 0.486656 0.129019
4.340000 175.659101 0.000000 811.549509 163.966260 0.486311 0.129022
4.350000 176.049350 0.000000 813.141440 163.846951 0.485966 0.129026
4.360000 176.439541 0.000000 814.732157 163.727683 0.485622 0.129029
4.370000 176.829675 0.000000 816.321659 163.608456 0.485277 0.129033
4.380000 177.219752 0.000000 817.909949 163.489271 0.484932 0.129036
4.390000 177.609772 0.000000 819.497025 163.370128 0.484588 0.129040
4.400000 177.999735 0.000000 821.082888 163.251025 0.484243 0.129043
4.410000 178.389641 0.000000 822.667540 163.131964 0.483899 0.129046
4.420000 178.779490 0.000000 824.250979 163.012944 0.483555 0.129050
4.430000 179.169282 0.000000 825.833207 162.893965 0.483210 0.129053
4.440000 179.559018 0.000000 827.414223 162.775027 0.482866 0.129057
4.450000 179.948696 0.000000 828.994029 162.656130 0.482522 0.129060
4.460000 180.338318 0.000000 830.572625 162.537274 0.482179 0.129064
4.470000 180.727883 0.000000 832.150010 162.418460 0.481835 0.129067
4.480000 181.117392 0.000000 833.726186 162.299686 0.481491 0.129070
4.490000 181.506844 0.000000 835.301152 162.180953 0.481148 0.129074
4.500000 181.896240 0.000000 836.874909 162.062261 0.480804 0.129077
4.510000 182.285579 0.000000 838.447458 161.943609 0.480461 0.129081
4.520000 182.674862 0.000000 840.018799 161.824999 0.480118 0.129084
4.530000 183.064089 0.000000 841.588932 161.706429 0.479775 0.129087
4.540000 183.453259 0.000000 843.157857 161.587900 0.479432 0.129091
4.550000 183.842373 0.000000 844.725575 161.469411 0.479089 0.129094
4.560000 184.231431 0.000000 846.292087 161.350963 0.478746 0.129098
4.570000 184.620433 0.000000 847.857392 161.232556 0.478403 0.129101
4.580000 185.009379 0.000000 849.421492 161.114189 0.478060 0.129104
4.590000 185.398269 0.000000 850.984385 160.995862 0.477718 0.129108
4.600000 185.787104 0.000000 852.546074 160.877576 0.477376 0.129111
4.610000 186.175882 0.000000 854.106557 160.759331 0.477033 0.129115
4.620000 186.564604 0.000000 855.665836 160.641126 0.476691 0.129118
4.630000 186.953271 0.000000 857.223911 160.522961 0.476349 0.129121
4.640000 187.341882 0.000000 858.780782 160.404836 0.476007 0.129125
4.650000 187.730438 0.000000 860.336450 160.286751 0.475665 0.129128
4.660000 188.118938 0.000000 861.890914 160.168707 0.475323 0.129132
4.670000 188.507382 0.000000 863.444176 160.050703 0.474981 0.129135
4.680000 188.895771 0.000000 864.996236 159.932739 0.474640 0.129138
4.690000 189.284105 0.000000 866.547093 159.814815 0.474298 0.129142
4.700000 189.672383 0.000000 868.096749 159.696931 0.473957 0.129145
4.710000 190.060606 0.000000 869.645204 159.579087 0.473616 0.129149
4.720000 190.448774 0.000000 871.192458 159.461283 0.473274 0.129152
4.730000 190.836886 0.000000 872.738511 159.343519 0.472933 0.129155
4.740000 191.224944 0.000000 874.283365 159.225794 0.472592 0.129159
4.750000 191.612946 0.000000 875.827018 159.108110 0.472251 0.129162
4.760000 192.000894 0.000000 877.369472 158.990465 0.471911 0.129166
4.770000 192.388786 0.000000 878.910727 158.872860 0.471570 0.129169
4.780000 192.776624 0.000000 880.450783 158.755295 0.471229 0.129172
4.790000 193.164406 0.000000 881.989641 158.637769 0.470889 0.129176
4.800000 193.552134 0.000000 883.527301 158.520283 0.470548 0.129179
4.810000 193.939807 0.000000 885.063763 158.402837 0.470208 0.129182
4.820000 194.327426 0.000000 886.599028 158.285430 0.469868 0.129186
4.830000 194.714990 0.000000 888.133096 158.168062 0.469528 0.129189
4.840000 195.102499 0.000000 889.665967 158.050735 0.469188 0.129193
4.850000 195.489954 0.000000 891.197642 157.933446 0.468848 0.129196
4.860000 195.877354 0.000000 892.728122 157.816197 0.468508 0.129199
4.870000 196.264700 0.000000 894.257405 157.698987 0.468168 0.129203
4.880000 196.651992 0.000000 895.785494 157.581817 0.467829 0.129206
4.890000 197.039229 0.000000 897.312388 157.464685 0.467489 0.129209
4.900000 197.426412 0.000000 898.838087 157.347593 0.467150 0.129213
4.910000 197.813541 0.000000 900.362592 157.230541 0.466810 0.129216
4.920000 198.200616 0.000000 901.885904 157.113527 0.466471 0.129219
4.930000 198.587636 0.000000 903.408022 156.996552 0.466132 0.129223
4.940000 198.974603 0.000000 904.928947 156.879617 0.465793 0.129226
4.950000 199.361516 0.000000 906.448679 156.762721 0.465454 0.129229
4.960000 199.748374 0.000000 907.967219 156.645863 0.465115 0.129233
4.970000 200.135179 0.000000 909.484567 156.529045 0.464776 0.129236
4.980000 200.521931 0.000000 911.000724 156.412265 0.464438 0.129240
4.990000 200.908628 0.000000 912.515689 156.295524 0.464099 0.129243
5.000000 201.295272 0.000000 914.029463 156.178823 0.463761 0.129246
5.010000 201.681862 0.000000 915.542046 156.062159 0.463422 0.129250
5.020000 202.068398 0.000000 917.053439 155.945535 0.463084 0.129253
5.030000 202.454881 0.000000 918.563643 155.828950 0.462746 0.129256
5.040000 202.841311 0.000000 920.072656 155.712403 0.462408 0.129260
5.050000 203.227687 0.000000 921.580481 155.595895 0.462070 0.129263
5.060000 203.614009 0.000000 923.087117 155.479425 0.461732 0.129266
5.070000 204.000279 0.000000 924.592564 155.362994 0.461394 0.129270
5.080000 204.386495 0.000000 926.096823 155.246602 0.461057 0.129273
5.090000 204.772658 0.000000 927.599894 155.130248 0.460719 0.129276
5.100000 205.158767 0.000000 929.101778 155.013932 0.460382 0.129280
5.110000 205.544824 0.000000 930.602474 154.897655 0.460044 0.129283
5.120000 205.930827 0.000000 932.101984 154.781416 0.459707 0.129286
5.130000 206.316778 0.000000 933.600307 154.665216 0.459370 0.129289
5.140000 206.702676 0.000000 935.097444 154.549054 0.459033 0.129293
5.150000 207.088520 0.000000 936.593395 154.432930 0.458696 0.129296
5.160000 207.474312 0.000000 938.088161 154.316845 0.458359 0.129299
5.170000 207.860052 0.000000 939.581742 154.200798 0.458022 0.129303
5.180000 208.245738 0.000000 941.074138 154.084788 0.457685 0.129306
5.190000 208.631372 0.000000 942.565350 153.968817 0.457349 0.129309
5.200000 209.016953 0.000000 944.055377 153.852885 0.457012 0.129313
5.210000 209.402481 0.000000 945.544221 153.736990 0.456676 0.129316
5.220000 209.787957 0.000000 947.031882 153.621133 0.456339 0.129319
5.230000 210.173381 0.000000 948.518359 153.505314 0.456003 0.129323
5.240000 210.558752 0.000000 950.003654 153.389533 0.455667 0.129326
5.250000 210.944071 0.000000 951.487766 153.273790 0.455331 0.129329
5.260000 211.329338 0.000000 952.970696 153.158085 0.454995 0.129332
5.270000 211.714552 0.000000 954.452444 153.042418 0.454659 0.129336
5.280000 212.099714 0.000000 955.933012 152.926789 0.454323 0.129339
5.290000 212.484824 0.000000 957.412398 152.811197 0.453988 0.129342
5.300000 212.869882 0.000000 958.890603 152.695643 0.453652 0.129346
5.310000 213.254887 0.000000 960.367628 152.580127 0.453317 0.129349
5.320000 213.639841 0.000000 961.843473 152.464649 0.452981 0.129352
5.330000 214.024743 0.000000 963.318138 152.349208 0.452646 0.129355
5.340000 214.409593 0.000000 964.791624 152.233805 0.452311 0.129359
5.350000 214.794391 0.000000 966.263931 152.118439 0.451976 0.129362
5.360000 215.179138 0.000000 967.735059 152.003111 0.451641 0.129365
5.370000 215.563832 0.000000 969.205009 151.887820 0.451306 0.129368
5.380000 215.948475 0.000000 970.673781 151.772567 0.450971 0.129372
5.390000 216.333067 0.000000 972.141375 151.657351 0.450636 0.129375
5.400000 216.717607 0.000000 973.607791 151.542173 0.450302 0.129378
5.410000 217.102095 0.000000 975.073031 151.427032 0.449967 0.129381
5.420000 217.486532 0.000000 976.537094 151.311928 0.449633 0.129385
5.430000 217.870917 0.000000 977.999980 151.196862 0.449298 0.129388
5.440000 218.255251 0.000000 979.461691 151.081832 0.448964 0.129391
5.450000 218.639534 0.000000 980.922226 150.966840 0.448630 0.129394
5.460000 219.023765 0.000000 982.381585 150.851886 0.448296 0.129398
5.470000 219.407946 0.000000 983.839769 150.736968 0.447962 0.129401
5.480000 219.792075 0.000000 985.296779 150.622087 0.447628 0.129404
5.490000 220.176153 0.000000 986.752614 150.507244 0.447294 0.129407
5.500000 220.560180 0.000000 988.207275 150.392437 0.446961 0.129411
5.510000 220.944156 0.000000 989.660762 150.277668 0.446627 0.129414
5.520000 221.328081 0.000000 991.113076 150.162936 0.446293 0.129417
5.530000 221.711955 0.000000 992.564216 150.048240 0.445960 0.129420
5.540000 222.095779 0.000000 994.014184 149.933581 0.445627 0.129424
5.550000 222.479551 0.000000 995.462980 149.818960 0.445294 0.129427
5.560000 222.863273 0.000000 996.910603 149.704375 0.444960 0.129430
5.570000 223.246944 0.000000 998.357054 149.589827 0.444627 0.129433
5.580000 223.630565 0.000000 999.802334 149.475315 0.444294 0.129436
5.590000 224.014134 0.000000 1001.246443 149.360841 0.443962 0.129440
5.600000 224.397654 0.000000 1002.689381 149.246403 0.443629 0.129443
5.610000 224.781123 0.000000 1004.131149 149.132002 0.443296 0.129446
5.620000 225.164541 0.000000 1005.571746 149.017637 0.442963 0.129449
5.630000 225.547909 0.000000 1007.011173 148.903309 0.442631 0.129452
5.640000 225.931227 0.000000 1008.449431 148.789018 0.442299 0.129456
5.650000 226.314495 0.000000 1009.886519 148.674763 0.441966 0.129459
5.660000 226.697712 0.000000 1011.322439 148.560545 0.441634 0.129462
5.670000 227.080879 0.000000 1012.757190 148.446363 0.441302 0.129465
5.680000 227.463996 0.000000 1014.190773 148.332218 0.440970 0.129468
5.690000 227.847063 0.000000 1015.623188 148.218109 0.440638 0.129471
5.700000 228.230080 0.000000 1017.054435 148.104036 0.440306 0.129475
5.710000 228.613047 0.000000 1018.484515 147.990000 0.439974 0.129478
5.720000 228.995964 0.000000 1019.913427 147.876000 0.439643 0.129481
5.730000 229.378831 0.000000 1021.341173 147.762037 0.439311 0.129484
5.740000 229.761648 0.000000 1022.767753 147.648109 0.438980 0.129487
5.750000 230.144415 0.000000 1024.193167 147.534218 0.438648 0.129490
5.760000 230.527133 0.000000 1025.617415 147.420363 0.438317 0.129494
5.770000 230.909801 0.000000 1027.040497 147.306544 0.437986 0.129497
5.780000 231.292420 0.000000 1028.462415 147.192761 0.437655 0.129500
5.790000 231.674989 0.000000 1029.883167 147.079015 0.437324 0.129503
5.800000 232.057508 0.000000 1031.302755 146.965304 0.436993 0.129506
5.810000 232.439978 0.000000 1032.721179 146.851630 0.436662 0.129509
5.820000 232.822399 0.000000 1034.138439 146.737991 0.436331 0.129513
5.830000 233.204770 0.000000 1035.554536 146.624389 0.436000 0.129516
5.840000 233.587092 0.000000 1036.969469 146.510822 0.435670 0.129519
5.850000 233.969365 0.000000 1038.383239 146.397291 0.435339 0.129522
5.860000 234.351588 0.000000 1039.795847 146.283796 0.435009 0.129525
5.870000 234.733762 0.000000 1041.207292 146.170337 0.434679 0.129528
5.880000 235.115888 0.000000 1042.617576 146.056914 0.434348 0.129531
5.890000 235.497964 0.000000 1044.026698 145.943527 0.434018 0.129534
5.900000 235.879991 0.000000 1045.434658 145.830175 0.433688 0.129537
5.910000 236.261969 0.000000 1046.841457 145.716859 0.433358 0.129541
5.920000 236.643898 0.000000 1048.247096 145.603579 0.433028 0.129544
5.930000 237.025778 0.000000 1049.651574 145.490334 0.432699 0.129547
5.940000 237.407610 0.000000 1051.054892 145.377125 0.432369 0.129550
5.950000 237.789393 0.000000 1052.457051 145.263952 0.432039 0.129553
5.960000 238.171127 0.000000 1053.858049 145.150814 0.431710 0.129556
5.970000 238.552812 0.000000 1055.257889 145.037712 0.431380 0.129559
5.980000 238.934449 0.000000 1056.656569 144.924645 0.431051 0.129562
5.990000 239.316037 0.000000 1058.054092 144.811614 0.430722 0.129565
6.000000 239.697577 0.000000 1059.450455 144.698618 0.430393 0.129568
6.010000 240.079068 0.000000 1060.845661 144.585657 0.430064 0.129572
6.020000 240.460511 0.000000 1062.239709 144.472732 0.429735 0.129575
6.030000 240.841905 0.000000 1063.632600 144.359842 0.429406 0.129578
6.040000 241.223251 0.000000 1065.024334 144.246988 0.429077 0.129581
6.050000 241.604549 0.000000 1066.414910 144.134169 0.428748 0.129584
6.060000 241.985799 0.000000 1067.804331 144.021385 0.428420 0.129587
6.070000 242.367000 0.000000 1069.192595 143.908636 0.428091 0.129590
6.080000 242.748153 0.000000 1070.579704 143.795923 0.427763 0.129593
6.090000 243.129259 0.000000 1071.965657 143.683244 0.427434 0.129596
6.100000 243.510316 0.000000 1073.350454 143.570601 0.427106 0.129599
6.110000 243.891325 0.000000 1074.734097 143.457993 0.426778 0.129602
6.120000 244.272287 0.000000 1076.116585 143.345420 0.426450 0.129605
6.130000 244.653200 0.000000 1077.497919 143.232882 0.426122 0.129608
6.140000 245.034066 0.000000 1078.878099 143.120380 0.425794 0.129611
6.150000 245.414884 0.000000 1080.257125 143.007912 0.425466 0.129614
6.160000 245.795654 0.000000 1081.634997 142.895479 0.425138 0.129617
6.170000 246.176376 0.000000 1083.011716 142.783081 0.424811 0.129620
6.180000 246.557051 0.000000 1084.387283 142.670718 0.424483 0.129623
6.190000 246.937678 0.000000 1085.761697 142.558390 0.424156 0.129626
6.200000 247.318258 0.000000 1087.134959 142.446096 0.423828 0.129629
6.210000 247.698790 0.000000 1088.507069 142.333838 0.423501 0.129632
6.220000 248.079275 0.000000 1089.878027 142.221614 0.423174 0.129635
6.230000 248.459712 0.000000 1091.247834 142.109425 0.422847 0.129638
6.240000 248.840103 0.000000 1092.616489 141.997271 0.422520 0.129641
6.250000 249.220445 0.000000 1093.983995 141.885152 0.422193 0.129644
6.260000 249.600741 0.000000 1095.350349 141.773067 0.421866 0.129647
6.270000 249.980989 0.000000 1096.715554 141.661017 0.421539 0.129650
6.280000 250.361190 0.000000 1098.079608 141.549002 0.421212 0.129653
6.290000 250.741345 0.000000 1099.442513 141.437021 0.420886 0.129656
6.300000 251.121452 0.000000 1100.804269 141.325074 0.420559 0.129659
6.310000 251.501512 0.000000 1102.164875 141.213163 0.420233 0.129662
6.320000 251.881525 0.000000 1103.524334 141.101285 0.419907 0.129665
6.330000 252.261491 0.000000 1104.882643 140.989443 0.419580 0.129668
6.340000 252.641410 0.000000 1106.239805 140.877634 0.419254 0.129671
6.350000 253.021283 0.000000 1107.595818 140.765861 0.418928 0.129674
6.360000 253.401109 0.000000 1108.950685 140.654121 0.418602 0.129677
6.370000 253.780888 0.000000 1110.304404 140.542416 0.418276 0.129680
6.380000 254.160620 0.000000 1111.656976 140.430745 0.417950 0.129683
6.390000 254.540306 0.000000 1113.008401 140.319109 0.417625 0.129686
6.400000 254.919945 0.000000 1114.358680 140.207507 0.417299 0.129689
6.410000 255.299538 0.000000 1115.707813 140.095939 0.416974 0.129692
6.420000 255.679084 0.000000 1117.055800 139.984405 0.416648 0.129695
6.430000 256.058584 0.000000 1118.402642 139.872906 0.416323 0.129698
6.440000 256.438037 0.000000 1119.748339 139.761441 0.415997 0.129700
6.450000 256.817445 0.000000 1121.092890 139.650010 0.415672 0.129703
6.460000 257.196805 0.000000 1122.436297 139.538613 0.415347 0.129706
6.470000 257.576120 0.000000 1123.778560 139.427250 0.415022 0.129709
6.480000 257.955388 0.000000 1125.119679 139.315922 0.414697 0.129712
6.490000 258.334611 0.000000 1126.459654 139.204627 0.414372 0.129715
6.500000 258.713787 0.000000 1127.798485 139.093366 0.414047 0.129718
6.510000 259.092917 0.000000 1129.136173 138.982140 0.413723 0.129721
6.520000 259.472001 0.000000 1130.472719 138.870947 0.413398 0.129724
6.530000 259.851039 0.000000 1131.808121 138.759789 0.413074 0.129727
6.540000 260.230032 0.000000 1133.142382 138.648664 0.412749 0.129729
6.550000 260.608978 0.000000 1134.475500 138.537573 0.412425 0.129732
